Episode,DateEpisode,TotalCases,Imported,Mechanism,DateOneCase,DateMoreOneCase,DateImported,DateMoreFiveCases,VIM,KPC,OXA48,NDM,Department,Region
1714,24/01/2014,1,N,OXA-48  ,24/01/2014,,,,,,24/01/2014,,37,Centre-Val de Loire
1715,17/01/2014,1,N,OXA-48  ,17/01/2014,,,,,,17/01/2014,,38,AuvergneRhoneAlpes
1716,16/12/2013,1,N,OXA-48  ,16/12/2013,,,,,,16/12/2013,,45,Centre-Val de Loire
1717,13/12/2013,1,N,NDM  ,13/12/2013,,,,,,,13/12/2013,13,ProvenceAlpesCotedAzur
1718,13/11/2013,1,N,OXA-48  ,13/11/2013,,,,,,13/11/2013,,6,ProvenceAlpesCotedAzur
1719,22/10/2013,1,N,OXA-48  ,22/10/2013,,,,,,22/10/2013,,92,IledeFrance
1720,3/1/14,1,N,OXA-48  ,3/1/14,,,,,,3/1/14,,75,IledeFrance
1721,19/01/2014,1,N,OXA-48  ,19/01/2014,,,,,,19/01/2014,,54,Grand Est
1722,11/2/14,1,N,OXA-48  ,11/2/14,,,,,,11/2/14,,95,IledeFrance
1723,14/01/2014,1,N,KPC  ,14/01/2014,,,,,14/01/2014,,,64,Nouvelle-Aquitaine
1724,8/2/14,1,N,OXA-48  ,8/2/14,,,,,,8/2/14,,69,AuvergneRhoneAlpes
1725,17/02/2014,1,N,NDM  ,17/02/2014,,,,,,,17/02/2014,91,IledeFrance
1726,16/12/2013,1,N,OXA-48  ,16/12/2013,,,,,,16/12/2013,,75,IledeFrance
1727,27/01/2014,1,N,OXA-48  ,27/01/2014,,,,,,27/01/2014,,83,ProvenceAlpesCotedAzur
1728,18/12/2013,1,N,OXA-48  ,18/12/2013,,,,,,18/12/2013,,83,ProvenceAlpesCotedAzur
1729,20/12/2013,1,N,KPC  ,20/12/2013,,,,,20/12/2013,,,98,Monaco
1730,6/2/14,1,N,NDM  ,6/2/14,,,,,,,6/2/14,74,AuvergneRhoneAlpes
1731,10/2/14,1,N,OXA-48  ,10/2/14,,,,,,10/2/14,,75,IledeFrance
1732,4/1/14,1,N,OXA-48  ,4/1/14,,,,,,4/1/14,,13,ProvenceAlpesCotedAzur
1733,29/11/2013,1,N,OXA-48  ,29/11/2013,,,,,,29/11/2013,,13,ProvenceAlpesCotedAzur
1734,31/01/2014,2,N,OXA-48  ,,31/01/2014,,,,,31/01/2014,,11,Occitanie
1735,10/2/14,1,N,OXA-48  ,10/2/14,,,,,,10/2/14,,91,IledeFrance
1736,15/02/2014,1,N,OXA-48  ,15/02/2014,,,,,,15/02/2014,,75,IledeFrance
1737,29/01/2014,1,N,OXA-48  ,29/01/2014,,,,,,29/01/2014,,91,IledeFrance
1738,15/01/2014,1,N,OXA-48  ,15/01/2014,,,,,,15/01/2014,,92,IledeFrance
1739,17/02/2014,1,N,OXA-48  ,17/02/2014,,,,,,17/02/2014,,94,IledeFrance
1740,27/02/2014,1,N,OXA-48  ,27/02/2014,,,,,,27/02/2014,,69,AuvergneRhoneAlpes
1741,13/12/2013,1,N,VIM  ,13/12/2013,,,,13/12/2013,,,,67,Grand Est
1742,6/2/14,1,N,KPC  ,6/2/14,,,,,6/2/14,,,33,Nouvelle-Aquitaine
1743,24/02/2014,1,N,OXA-48  ,24/02/2014,,,,,,24/02/2014,,30,Occitanie
1744,26/02/2014,1,N,OXA-48  ,26/02/2014,,,,,,26/02/2014,,75,IledeFrance
1745,14/02/2014,1,N,OXA-48  ,14/02/2014,,,,,,14/02/2014,,33,Nouvelle-Aquitaine
1746,3/3/14,1,N,OXA-48  ,3/3/14,,,,,,3/3/14,,92,IledeFrance
1747,14/03/2014,1,N,VIM  ,14/03/2014,,,,14/03/2014,,,,59,Hauts-de-France
1748,15/07/2013,1,N,OXA-48  ,15/07/2013,,,,,,15/07/2013,,93,IledeFrance
1749,27/12/2013,6,N,OXA-48  ,,27/12/2013,,27/12/2013,,,27/12/2013,,77,IledeFrance
1750,16/01/2014,1,N,OXA-48  ,16/01/2014,,,,,,16/01/2014,,67,Grand Est
1751,13/12/2013                                                                                                                                                                                                                                                                                                    05/02/2014,2,N,OXA-48  ,,13/12/2013                                                                                                                                                                                                                                                                                                    05/02/2014,,,,,13/12/2013                                                                                                                                                                                                                                                                                                    05/02/2014,,75,IledeFrance
1752,19/02/2014,1,N,VIM  ,19/02/2014,,,,19/02/2014,,,,31,Occitanie
1753,20/02/2014,2,N,OXA-48  ,,20/02/2014,,,,,20/02/2014,,31,Occitanie
1754,4/2/14,1,N,OXA-48  ,4/2/14,,,,,,4/2/14,,70,Bourgogne-Franche-Comtâ
1755,23/02/2014,1,N,OXA-48  ,23/02/2014,,,,,,23/02/2014,,54,Grand Est
1756,17/09/2013,1,N,OXA-48  ,17/09/2013,,,,,,17/09/2013,,67,Grand Est
1757,24/02/2014,1,N,OXA-48  ,24/02/2014,,,,,,24/02/2014,,6,ProvenceAlpesCotedAzur
1758,11/3/14,2,N,OXA-48  ,,11/3/14,,,,,11/3/14,,42,AuvergneRhoneAlpes
1759,20/02/2014,1,N,OXA-48  ,20/02/2014,,,,,,20/02/2014,,57,Grand Est
1760,25/02/2014,1,N,OXA-48  ,25/02/2014,,,,,,25/02/2014,,6,ProvenceAlpesCotedAzur
1761,12/02/20014,1,N,KPC  ,12/02/20014,,,,,12/02/20014,,,13,ProvenceAlpesCotedAzur
1762,2/4/14,1,N,OXA-48  ,2/4/14,,,,,,2/4/14,,59,Hauts-de-France
1763,4/3/14,1,N,OXA-48  ,4/3/14,,,,,,4/3/14,,93,IledeFrance
1764,26/02/2014,1,N,OXA-48  ,26/02/2014,,,,,,26/02/2014,,75,IledeFrance
1765,5/3/14,1,N,OXA-48  ,5/3/14,,,,,,5/3/14,,13,ProvenceAlpesCotedAzur
1766,28/03/2014,2,N,OXA-48  ,,28/03/2014,,,,,28/03/2014,,59,Hauts-de-France
1767,4/3/14,2,N,OXA-48  ,,4/3/14,,,,,4/3/14,,26,AuvergneRhoneAlpes
1768,18/03/2014,1,N,OXA-48  ,18/03/2014,,,,,,18/03/2014,,33,Nouvelle-Aquitaine
1769,27/02/2014,1,N,OXA-48  ,27/02/2014,,,,,,27/02/2014,,75,IledeFrance
1770,13/03/2014,1,N,VIM  ,13/03/2014,,,,13/03/2014,,,,6,ProvenceAlpesCotedAzur
1771,15/03/2014,1,N,VIM  ,15/03/2014,,,,15/03/2014,,,,13,ProvenceAlpesCotedAzur
1772,12/3/14,1,N,OXA-48  ,12/3/14,,,,,,12/3/14,,94,IledeFrance
1773,20/03/2014,1,N,OXA-48  ,20/03/2014,,,,,,20/03/2014,,60,Hauts-de-France
1774,22/03/2014,3,N,OXA-48  ,,22/03/2014,,,,,22/03/2014,,69,AuvergneRhoneAlpes
1775,24/03/2014,1,N,OXA-48  ,24/03/2014,,,,,,24/03/2014,,95,IledeFrance
1776,31/03/2014,1,N,OXA-48  ,31/03/2014,,,,,,31/03/2014,,75,IledeFrance
1777,20/03/2014,1,N,OXA-48  ,20/03/2014,,,,,,20/03/2014,,69,AuvergneRhoneAlpes
1778,7/4/14,2,N,OXA-48  ,,7/4/14,,,,,7/4/14,,77,IledeFrance
1779,2/4/14,1,N,NDM-1  ,2/4/14,,,,,,,2/4/14,38,AuvergneRhoneAlpes
1780,4/4/14,1,N,OXA-48  ,4/4/14,,,,,,4/4/14,,69,AuvergneRhoneAlpes
1781,4/4/14,1,N,OXA-48  ,4/4/14,,,,,,4/4/14,,83,ProvenceAlpesCotedAzur
1782,4/4/14,1,N,OXA-48  ,4/4/14,,,,,,4/4/14,,20,Corse
1783,6/3/14,1,N,OXA-48  ,6/3/14,,,,,,6/3/14,,13,ProvenceAlpesCotedAzur
1784,10/3/14,2,N,OXA-48 NDM ,,10/3/14,,,,,10/3/14,10/3/14,75,IledeFrance
1785,18/03/2014,1,N,OXA-48  ,18/03/2014,,,,,,18/03/2014,,75,IledeFrance
1786,18/03/2014,1,N,OXA-48  ,18/03/2014,,,,,,18/03/2014,,75,IledeFrance
1787,18/03/2014,5,N,NDM  ,,18/03/2014,,,,,,18/03/2014,75,IledeFrance
1788,10/3/14,1,N,OXA-48  ,10/3/14,,,,,,10/3/14,,31,Occitanie
1789,20/03/2014,1,N,OXA-48  ,20/03/2014,,,,,,20/03/2014,,94,IledeFrance
1790,20/03/2014,1,N,VIM  ,20/03/2014,,,,20/03/2014,,,,94,IledeFrance
1791,1/7/14,3,N,OXA-48  ,,1/7/14,,,,,1/7/14,,59,Hauts-de-France
1792,1/4/14,1,N,NDM-1  ,1/4/14,,,,,,,1/4/14,44,Pays de la Loire
1793,23/04/2014,1,N,OXA-48  ,23/04/2014,,,,,,23/04/2014,,92,IledeFrance
1794,11/4/14,1,N,OXA-48  ,11/4/14,,,,,,11/4/14,,13,ProvenceAlpesCotedAzur
1795,8/4/14,1,N,OXA-48  ,8/4/14,,,,,,8/4/14,,31,Occitanie
1796,11/4/14,1,N,OXA-48  ,11/4/14,,,,,,11/4/14,,35,Bretagne
1797,14/04/2014,1,N,OXA-48  ,14/04/2014,,,,,,14/04/2014,,92,IledeFrance
1798,30/06/2014,1,N,OXA-48  ,30/06/2014,,,,,,30/06/2014,,59,Hauts-de-France
1799,23/04/2014,2,N,OXA-48  ,,23/04/2014,,,,,23/04/2014,,30,Occitanie
1800,1/5/14,3,N,OXA-48  ,,1/5/14,,,,,1/5/14,,6,ProvenceAlpesCotedAzur
1801,3/5/14,1,N,NDM  ,3/5/14,,,,,,,3/5/14,974,La Reunion
1802,5/5/14,1,N,OXA-48  ,5/5/14,,,,,,5/5/14,,42,AuvergneRhoneAlpes
1803,2/5/14,1,N,OXA-48  ,2/5/14,,,,,,2/5/14,,93,IledeFrance
1804,25/04/2014,1,N,OXA-48  ,25/04/2014,,,,,,25/04/2014,,83,ProvenceAlpesCotedAzur
1805,4/5/14,5,N,OXA-48  ,,4/5/14,,,,,4/5/14,,83,ProvenceAlpesCotedAzur
1806,24/04/2014,1,N,OXA-48  ,24/04/2014,,,,,,24/04/2014,,13,ProvenceAlpesCotedAzur
1807,25/04/2014,1,N,OXA-48  ,25/04/2014,,,,,,25/04/2014,,63,AuvergneRhoneAlpes
1808,30/04/2014,1,N,OXA-48  ,30/04/2014,,,,,,30/04/2014,,43,AuvergneRhoneAlpes
1809,30/04/2014,1,N,OXA-48  ,30/04/2014,,,,,,30/04/2014,,93,IledeFrance
1810,4/5/14,1,N,OXA-48  ,4/5/14,,,,,,4/5/14,,92,IledeFrance
1811,30/04/2014,1,N,OXA-204  ,30/04/2014,,,,,,,,94,IledeFrance
1812,5/5/14,1,N,OXA-48  ,5/5/14,,,,,,5/5/14,,75,IledeFrance
1813,22/04/2014,1,N,OXA-48  ,22/04/2014,,,,,,22/04/2014,,94,IledeFrance
1814,17/04/2014,1,N,KPC  ,17/04/2014,,,,,17/04/2014,,,92,IledeFrance
1815,14/05/2014,6,N,OXA-48  ,,14/05/2014,,14/05/2014,,,14/05/2014,,42,AuvergneRhoneAlpes
1816,12/5/14,1,N,OXA-48  ,12/5/14,,,,,,12/5/14,,13,ProvenceAlpesCotedAzur
1817,14/05/2014,1,N,OXA-48  ,14/05/2014,,,,,,14/05/2014,,33,Nouvelle-Aquitaine
1818,8/4/14,1,N,OXA-48  ,8/4/14,,,,,,8/4/14,,26,AuvergneRhoneAlpes
1819,9/5/14,10,N,OXA-48  ,,9/5/14,,9/5/14,,,9/5/14,,13,ProvenceAlpesCotedAzur
1820,11/5/14,2,N,NDM  ,,11/5/14,,,,,,11/5/14,93,IledeFrance
1821,16/05/2014,1,N,OXA-48  ,16/05/2014,,,,,,16/05/2014,,3,AuvergneRhoneAlpes
1822,9/5/14,2,N,OXA-48  ,,9/5/14,,,,,9/5/14,,6,ProvenceAlpesCotedAzur
1823,3/5/14,2,N,OXA-48  ,,3/5/14,,,,,3/5/14,,73,AuvergneRhoneAlpes
1824,6/5/14,1,N,OXA-48  ,6/5/14,,,,,,6/5/14,,93,IledeFrance
1825,21/07/2014,2,N,OXA-48  ,,21/07/2014,,,,,21/07/2014,,59,Hauts-de-France
1826,31/07/2014,1,N,OXA-48  ,31/07/2014,,,,,,31/07/2014,,59,Hauts-de-France
1827,20/05/2014,1,N,OXA-48  ,20/05/2014,,,,,,20/05/2014,,83,ProvenceAlpesCotedAzur
1828,7/5/14,2,N,OXA-48  ,,7/5/14,,,,,7/5/14,,83,ProvenceAlpesCotedAzur
1829,26/05/2014,1,N,OXA-48  ,26/05/2014,,,,,,26/05/2014,,6,ProvenceAlpesCotedAzur
1830,22/07/2014,6,N,OXA-48  ,,22/07/2014,,22/07/2014,,,22/07/2014,,59,Hauts-de-France
1831,20/05/2014,1,N,OXA-48  ,20/05/2014,,,,,,20/05/2014,,94,IledeFrance
1832,2/6/14,1,N,VIM  ,2/6/14,,,,2/6/14,,,,83,ProvenceAlpesCotedAzur
1833,7/6/14,1,N,OXA-48  ,7/6/14,,,,,,7/6/14,,13,ProvenceAlpesCotedAzur
1834,5/6/14,1,N,OXA-48  ,5/6/14,,,,,,5/6/14,,25,Bourgogne-Franche-Comtâ
1835,22/05/2014,1,N,NDM  ,22/05/2014,,,,,,,22/05/2014,94,IledeFrance
1836,24/05/2014,1,N,OXA-48  ,24/05/2014,,,,,,24/05/2014,,63,AuvergneRhoneAlpes
1837,27/05/2014,1,N,NDM  ,27/05/2014,,,,,,,27/05/2014,974,La Reunion
1838,2/6/14,1,N,KPC  ,2/6/14,,,,,2/6/14,,,93,IledeFrance
1839,3/6/14,1,N,OXA-48  ,3/6/14,,,,,,3/6/14,,95,IledeFrance
1840,6/6/14,1,N,OXA-48  ,6/6/14,,,,,,6/6/14,,91,IledeFrance
1841,27/05/2014,1,N,OXA-48  ,27/05/2014,,,,,,27/05/2014,,42,AuvergneRhoneAlpes
1842,6/5/14,1,N,OXA-48  ,6/5/14,,,,,,6/5/14,,94,IledeFrance
1843,11/6/14,2,N,OXA-48  ,,11/6/14,,,,,11/6/14,,54,Grand Est
1844,4/6/14,1,N,VIM  ,4/6/14,,,,4/6/14,,,,13,ProvenceAlpesCotedAzur
1845,25/08/2014,1,N,OXA-48  ,25/08/2014,,,,,,25/08/2014,,59,Hauts-de-France
1846,11/6/14,1,N,OXA-48  ,11/6/14,,,,,,11/6/14,,75,IledeFrance
1847,23/06/2014,3,N,OXA-48  ,,23/06/2014,,,,,23/06/2014,,6,ProvenceAlpesCotedAzur
1848,21/06/2014,1,N,VIM-1  ,21/06/2014,,,,21/06/2014,,,,94,IledeFrance
1849,24/06/2014,1,N,IMI/NmcA  ,24/06/2014,,,,,,,,92,IledeFrance
1850,21/05/2014,2,N,OXA-48  ,,21/05/2014,,,,,21/05/2014,,34,Occitanie
1851,21/05/2014,1,N,NDM-1 VIM ,21/05/2014,,,,21/05/2014,,,21/05/2014,974,La Reunion
1852,1/9/14,6,N,OXA-48-like  ,,1/9/14,,1/9/14,,,1/9/14,,59,Hauts-de-France
1853,11/9/11,1,N,OXA-48  ,11/9/11,,,,,,11/9/11,,62,Hauts-de-France
1854,17/06/2014,1,N,OXA-48  ,17/06/2014,,,,,,17/06/2014,,94,IledeFrance
1855,19/06/2014,1,N,OXA-48  ,19/06/2014,,,,,,19/06/2014,,20,Corse
1856,16/06/2014,1,N,OXA-48  ,16/06/2014,,,,,,16/06/2014,,20,Corse
1857,28/05/2014,1,N,OXA-48  ,28/05/2014,,,,,,28/05/2014,,92,IledeFrance
1858,19/06/2014,1,N,NDM  ,19/06/2014,,,,,,,19/06/2014,94,IledeFrance
1859,27/06/2014,1,N,OXA-48  ,27/06/2014,,,,,,27/06/2014,,38,AuvergneRhoneAlpes
1860,4/7/14,1,N,OXA-48  ,4/7/14,,,,,,4/7/14,,44,Pays de la Loire
1861,29/06/2014,1,N,KPC-3  ,29/06/2014,,,,,29/06/2014,,,13,ProvenceAlpesCotedAzur
1862,27/06/2014,1,N,OXA-48  ,27/06/2014,,,,,,27/06/2014,,83,ProvenceAlpesCotedAzur
1863,7/7/14,1,N,OXA-48  ,7/7/14,,,,,,7/7/14,,31,Occitanie
1864,12/7/14,1,N,OXA-48  ,12/7/14,,,,,,12/7/14,,6,ProvenceAlpesCotedAzur
1865,4/7/14,1,N,OXA-48  ,4/7/14,,,,,,4/7/14,,42,AuvergneRhoneAlpes
1866,7/7/14,2,N,OXA-48  ,,7/7/14,,,,,7/7/14,,75,IledeFrance
1867,12/7/14,10,N,OXA-48  ,,12/7/14,,12/7/14,,,12/7/14,,83,ProvenceAlpesCotedAzur
1868,10/7/14,2,N,OXA-48  ,,10/7/14,,,,,10/7/14,,30,Occitanie
1869,4/7/14,5,N,OXA-48  ,,4/7/14,,,,,4/7/14,,54,Grand Est
1870,10/7/14,1,N,OXA-48  ,10/7/14,,,,,,10/7/14,,64,Nouvelle-Aquitaine
1871,8/7/14,1,N,OXA-48  ,8/7/14,,,,,,8/7/14,,95,IledeFrance
1872,8/7/14,1,N,OXA-48  ,8/7/14,,,,,,8/7/14,,75,IledeFrance
1873,15/07/2014,1,N,OXA-48  ,15/07/2014,,,,,,15/07/2014,,31,Occitanie
1874,28/07/2014,1,N,OXA-48  ,28/07/2014,,,,,,28/07/2014,,83,ProvenceAlpesCotedAzur
1875,21/07/2014,1,N,NDM  ,21/07/2014,,,,,,,21/07/2014,31,Occitanie
1876,30/07/2014,1,N,NDM  ,30/07/2014,,,,,,,30/07/2014,13,ProvenceAlpesCotedAzur
1877,29/07/2014,1,N,OXA-48  ,29/07/2014,,,,,,29/07/2014,,13,ProvenceAlpesCotedAzur
1878,25/02/2014,11,N,NDM-1  ,,25/02/2014,,25/02/2014,,,,25/02/2014,62,Hauts-de-France
1879,4/8/14,1,N,OXA-48  ,4/8/14,,,,,,4/8/14,,30,Occitanie
1880,31/07/2014,2,N,OXA-181  ,,31/07/2014,,,,,,,75,IledeFrance
1881,31/07/2014,,,,,,,,,,,,,
29/09/2014,,,,,,,,,,,,,,
"23/06/2015""",4,N,OXA-48  ,,31/07/2014,,,,,,,,,
29/09/2014,,,,,,,,,,,,,,
"23/06/2015""",,,,,31/07/2014,,,,,,,,,
29/09/2014,,,,,,,,,,,,,,
"23/06/2015""",,13,Provence-Alpes-CÒte d'Azur,,,,,,,,,,,
1882,4/8/14,1,N,VIM  ,4/8/14,,,,4/8/14,,,,13,ProvenceAlpesCotedAzur
1883,21/05/2014,2,N,OXA-48  ,,21/05/2014,,,,,21/05/2014,,62,Hauts-de-France
1884,25/07/2014,14,N,OXA-48 NDM ,,25/07/2014,,25/07/2014,,,25/07/2014,25/07/2014,66,Occitanie
1885,25/07/2014,1,N,OXA-48  ,25/07/2014,,,,,,25/07/2014,,44,Pays de la Loire
1886,23/05/2014,1,N,OXA-48  ,23/05/2014,,,,,,23/05/2014,,62,Hauts-de-France
1887,29/07/2014,2,N,OXA-48  ,,29/07/2014,,,,,29/07/2014,,54,Grand Est
1888,11/8/14,1,N,VIM  ,11/8/14,,,,11/8/14,,,,13,ProvenceAlpesCotedAzur
1889,31/07/2014,1,N,NDM  ,31/07/2014,,,,,,,31/07/2014,91,IledeFrance
1890,30/07/2014,1,N,OXA-48-like  ,30/07/2014,,,,,,30/07/2014,,91,IledeFrance
1891,12/8/14,1,N,OXA-48  ,12/8/14,,,,,,12/8/14,,37,Centre-Val de Loire
1892,23/06/2014,2,N,OXA-48  ,,23/06/2014,,,,,23/06/2014,,75,IledeFrance
1893,25/07/2014,1,N,OXA-48-like  ,25/07/2014,,,,,,25/07/2014,,38,AuvergneRhoneAlpes
1894,30/07/2014,1,N,OXA-48-like  ,30/07/2014,,,,,,30/07/2014,,26,AuvergneRhoneAlpes
1895,18/08/2014,1,N,OXA-48  ,18/08/2014,,,,,,18/08/2014,,78,IledeFrance
1896,3/7/14,1,N,OXA-48  ,3/7/14,,,,,,3/7/14,,75,IledeFrance
1897,10/8/14,3,N,OXA-48  ,,10/8/14,,,,,10/8/14,,67,Grand Est
1898,11/6/14,2,N,OXA-48  ,,11/6/14,,,,,11/6/14,,62,Hauts-de-France
1899,25/08/2014,1,N,OXA-48  ,25/08/2014,,,,,,25/08/2014,,56,Bretagne
1900,20/06/2014,1,N,OXA-48  ,20/06/2014,,,,,,20/06/2014,,62,Hauts-de-France
1901,14/08/2014,1,N,OXA-48  ,14/08/2014,,,,,,14/08/2014,,6,ProvenceAlpesCotedAzur
1902,21/08/2014,2,N,OXA-48-like  ,,21/08/2014,,,,,21/08/2014,,24,Nouvelle-Aquitaine
1903,29/08/2014,9,N,OXA-48  ,,29/08/2014,,29/08/2014,,,29/08/2014,,83,ProvenceAlpesCotedAzur
1904,28/07/2014,1,N,OXA-48  ,28/07/2014,,,,,,28/07/2014,,62,Hauts-de-France
1905,22/08/2014,1,N,OXA-48-like  ,22/08/2014,,,,,,22/08/2014,,93,IledeFrance
1906,18/08/2014,1,N,OXA-48-like  ,18/08/2014,,,,,,18/08/2014,,92,IledeFrance
1907,10/8/14,1,N,OXA-48-like  ,10/8/14,,,,,,10/8/14,,38,AuvergneRhoneAlpes
1908,19/08/2014,1,N,OXA-48-like  ,19/08/2014,,,,,,19/08/2014,,53,Pays de la Loire
1909,20/08/2014,1,N,OXA-48-like  ,20/08/2014,,,,,,20/08/2014,,2,Hauts-de-France
1910,20/08/2014,1,N,OXA-48-like  ,20/08/2014,,,,,,20/08/2014,,38,AuvergneRhoneAlpes
1911,20/08/2014,1,N,OXA-48-like  ,20/08/2014,,,,,,20/08/2014,,75,IledeFrance
1912,26/08/2014,1,N,OXA-48  ,26/08/2014,,,,,,26/08/2014,,69,AuvergneRhoneAlpes
1913,12/5/14,1,N,OXA-48  ,12/5/14,,,,,,12/5/14,,92,IledeFrance
1914,28/08/2014,2,N,OXA-48  ,,28/08/2014,,,,,28/08/2014,,80,Hauts-de-France
1915,1/9/14,1,N,OXA-48-like  ,1/9/14,,,,,,1/9/14,,92,IledeFrance
1916,28/08/2014,1,N,OXA-48-like  ,28/08/2014,,,,,,28/08/2014,,62,Hauts-de-France
1917,2/9/14,3,N,OXA-48  ,,2/9/14,,,,,2/9/14,,6,ProvenceAlpesCotedAzur
1918,15/09/2014,1,N,VIM-1  ,15/09/2014,,,,15/09/2014,,,,67,Grand Est
1919,2/9/14,1,N,OXA-48  ,2/9/14,,,,,,2/9/14,,31,Occitanie
1920,9/10/14,1,N,KPC  ,9/10/14,,,,,9/10/14,,,73,AuvergneRhoneAlpes
1921,16/10/2014,3,N,OXA-48  ,,16/10/2014,,,,,16/10/2014,,75,IledeFrance
1922,22/09/2014,1,N,OXA-48  ,22/09/2014,,,,,,22/09/2014,,12,Occitanie
1923,23/09/2014,1,N,OXA-48  ,23/09/2014,,,,,,23/09/2014,,75,IledeFrance
1924,10/10/14,1,N,OXA-48  ,10/10/14,,,,,,10/10/14,,57,Grand Est
1925,6/10/14,1,N,OXA-48  ,6/10/14,,,,,,6/10/14,,92,IledeFrance
1926,19/08/2014,1,N,OXA-181  ,19/08/2014,,,,,,,,75,IledeFrance
1927,18/08/2014,1,N,OXA-48  ,18/08/2014,,,,,,18/08/2014,,75,IledeFrance
1928,17/09/2014,1,N,OXA-48  ,17/09/2014,,,,,,17/09/2014,,79,Nouvelle-Aquitaine
1929,19/09/2014,4,N,OXA-48  ,,19/09/2014,,,,,19/09/2014,,11,Occitanie
1930,18/09/2014,1,N,OXA-48  ,18/09/2014,,,,,,18/09/2014,,6,ProvenceAlpesCotedAzur
1931,15/10/2014,1,N,OXA-48  ,15/10/2014,,,,,,15/10/2014,,59,Hauts-de-France
1932,1/10/14,1,N,VIM-1  ,1/10/14,,,,1/10/14,,,,94,IledeFrance
1933,12/9/14,1,N,OXA-48  ,12/9/14,,,,,,12/9/14,,37,Centre-Val de Loire
1934,21/09/2014,3,N,OXA-48  ,,21/09/2014,,,,,21/09/2014,,37,Centre-Val de Loire
1935,17/10/2014,1,N,NDM-1  ,17/10/2014,,,,,,,17/10/2014,78,IledeFrance
1936,1/9/14,1,N,OXA-48  ,1/9/14,,,,,,1/9/14,,26,AuvergneRhoneAlpes
1937,20/10/2014,1,N,OXA-48  ,20/10/2014,,,,,,20/10/2014,,26,AuvergneRhoneAlpes
1938,3/9/14,1,N,OXA-48-like  ,3/9/14,,,,,,3/9/14,,80,Hauts-de-France
1939,24/09/2014,1,N,OXA-48  ,24/09/2014,,,,,,24/09/2014,,59,Hauts-de-France
1940,16/10/2014,1,N,OXA-48  ,16/10/2014,,,,,,16/10/2014,,59,Hauts-de-France
1941,15/09/2014,1,N,OXA-48  ,15/09/2014,,,,,,15/09/2014,,6,ProvenceAlpesCotedAzur
1942,19/09/2014,1,N,OXA-48  ,19/09/2014,,,,,,19/09/2014,,13,ProvenceAlpesCotedAzur
1943,25/09/2014,1,N,NDM-5  ,25/09/2014,,,,,,,25/09/2014,13,ProvenceAlpesCotedAzur
1944,14/10/2014,1,N,OXA-48  ,14/10/2014,,,,,,14/10/2014,,13,ProvenceAlpesCotedAzur
1945,18/10/2014,1,N,OXA-48  ,18/10/2014,,,,,,18/10/2014,,13,ProvenceAlpesCotedAzur
1946,3/11/14,2,N,OXA-48  ,,3/11/14,,,,,3/11/14,,59,Hauts-de-France
1947,6/11/14,1,N,OXA-48  ,6/11/14,,,,,,6/11/14,,59,Hauts-de-France
1948,18/09/2014,1,N,OXA-48  ,18/09/2014,,,,,,18/09/2014,,33,Nouvelle-Aquitaine
1949,23/09/2014,1,N,OXA-48  ,23/09/2014,,,,,,23/09/2014,,33,Nouvelle-Aquitaine
1950,3/11/14,1,N,OXA-48  ,3/11/14,,,,,,3/11/14,,54,Grand Est
1951,4/9/14,1,N,OXA-48  ,4/9/14,,,,,,4/9/14,,26,AuvergneRhoneAlpes
1952,28/11/2014,1,N,OXA-48  ,28/11/2014,,,,,,28/11/2014,,6,ProvenceAlpesCotedAzur
1953,17/11/2014,2,N,OXA-48  ,,17/11/2014,,,,,17/11/2014,,83,ProvenceAlpesCotedAzur
1954,12/11/14,1,N,OXA-48  ,12/11/14,,,,,,12/11/14,,94,IledeFrance
1955,18/11/2014,1,N,OXA-48  ,18/11/2014,,,,,,18/11/2014,,93,IledeFrance
1956,17/11/2014,1,N,OXA-48  ,17/11/2014,,,,,,17/11/2014,,91,IledeFrance
1957,27/10/2014,1,N,NDM-1  ,27/10/2014,,,,,,,27/10/2014,60,Hauts-de-France
1958,29/10/2014,1,N,NDM-1  ,29/10/2014,,,,,,,29/10/2014,95,IledeFrance
1959,4/11/14,3,N,OXA-48  ,,4/11/14,,,,,4/11/14,,95,IledeFrance
1960,6/9/14,1,N,OXA-48  ,6/9/14,,,,,,6/9/14,,75,IledeFrance
1961,1/12/14,1,N,OXA-48  ,1/12/14,,,,,,1/12/14,,75,IledeFrance
1962,10/11/14,1,N,OXA-48  ,10/11/14,,,,,,10/11/14,,64,Nouvelle-Aquitaine
1963,5/11/14,1,N,VIM  ,5/11/14,,,,5/11/14,,,,51,Grand Est
1964,22/12/2014,1,N,OXA-48  ,22/12/2014,,,,,,22/12/2014,,62,Hauts-de-France
1965,18/12/2014,1,N,OXA-48  ,18/12/2014,,,,,,18/12/2014,,59,Hauts-de-France
1966,15/10/2014,4,N,OXA-48  ,,15/10/2014,,,,,15/10/2014,,2,Hauts-de-France
1967,15/12/2014,2,N,OXA-48  ,,15/12/2014,,,,,15/12/2014,,45,Centre-Val de Loire
1968,19/12/2014,1,N,OXA-48  ,19/12/2014,,,,,,19/12/2014,,62,Hauts-de-France
1969,3/12/14,2,N,VIM-1  ,,3/12/14,,,3/12/14,,,,67,Grand Est
1970,4/12/14,1,N,OXA-48  ,4/12/14,,,,,,4/12/14,,75,IledeFrance
1971,25/08/2014,1,N,OXA-48  ,25/08/2014,,,,,,25/08/2014,,2,Hauts-de-France
