Episode;DateEpisode;TotalCases;Imported;Mechanism;DateOneCase;DateMoreOneCase;DateImported;DateMoreFiveCases;VIM;KPC;OXA48;NDM;Department;Region
2355;20/11/2015;1;N;VIM-4  ;20/11/2015;;;;20/11/2015;;;;94;Ile-de-France
2356;20/11/2015;1;N;OXA-48  ;20/11/2015;;;;;;20/11/2015;;91;Ile-de-France
2357;20/11/2015;1;N;OXA-48  ;20/11/2015;;;;;;20/11/2015;;59;Hauts-de-France
2358;20/11/2015;1;N;NDM-1  ;20/11/2015;;;;;;;20/11/2015;91;Ile-de-France
2359;23/11/2015;1;N;NDM  ;23/11/2015;;;;;;;23/11/2015;59;Hauts-de-France
2360;24/11/2015;3;N;OXA-181  ;;24/11/2015;;;;;;;62;Hauts-de-France
2361;24/11/2015;1;N;OXA-48  ;24/11/2015;;;;;;24/11/2015;;59;Hauts-de-France
2362;24/11/2015;1;N;OXA-48  ;24/11/2015;;;;;;24/11/2015;;59;Hauts-de-France
2363;25/11/2015;1;O;OXA-48 OXA-181 NDM-5;25/11/2015;;25/11/2015;;;;25/11/2015;25/11/2015;94;Ile-de-France
2364;25/11/2015;1;O;OXA-48  ;25/11/2015;;25/11/2015;;;;25/11/2015;;42;Auvergne-Rhone-Alpes
2365;25/11/2015;1;N;OXA-48  ;25/11/2015;;;;;;25/11/2015;;13;Provence-Alpes-Cote d'Azur
2366;25/11/2015;1;N;OXA-48  ;25/11/2015;;;;;;25/11/2015;;42;Auvergne-Rhone-Alpes
2367;25/11/2015;1;N;OXA-48  ;25/11/2015;;;;;;25/11/2015;;93;Ile-de-France
2368;26/11/2015;1;O;OXA-48  ;26/11/2015;;26/11/2015;;;;26/11/2015;;75;Ile-de-France
2369;26/11/2015;1;O;OXA-48  ;26/11/2015;;26/11/2015;;;;26/11/2015;;95;Ile-de-France
2370;26/11/2015;1;O;NDM-1  ;26/11/2015;;26/11/2015;;;;;26/11/2015;91;Ile-de-France
2371;26/11/2015;1;O;OXA-48  ;26/11/2015;;26/11/2015;;;;26/11/2015;;33;Nouvelle-Aquitaine
2372;26/11/2015;1;N;OXA-48  ;26/11/2015;;;;;;26/11/2015;;78;Ile-de-France
2373;26/11/2015;1;N;VIM-1  ;26/11/2015;;;;26/11/2015;;;;81;Occitanie
2374;26/11/2015;1;N;OXA-48  ;26/11/2015;;;;;;26/11/2015;;62;Hauts-de-France
2375;27/11/2015;1;O;OXA-48 NDM-1 ;27/11/2015;;27/11/2015;;;;27/11/2015;27/11/2015;75;Ile-de-France
2376;30/11/2015;1;O;OXA-48  ;30/11/2015;;30/11/2015;;;;30/11/2015;;95;Ile-de-France
2377;30/11/2015;1;N;NDM-1  ;30/11/2015;;;;;;;30/11/2015;75;Ile-de-France
2378;30/11/2015;1;N;NDM  ;30/11/2015;;;;;;;30/11/2015;974;La Reunion
2379;01/12/2015;1;O;OXA-48  ;01/12/2015;;01/12/2015;;;;01/12/2015;;59;Hauts-de-France
2380;01/12/2015;1;O;OXA-48  ;01/12/2015;;01/12/2015;;;;01/12/2015;;42;Auvergne-Rhone-Alpes
2381;01/12/2015;1;N;OXA-48  ;01/12/2015;;;;;;01/12/2015;;9;Occitanie
2382;01/12/2015;1;N;OXA-181  ;01/12/2015;;;;;;;;75;Ile-de-France
2383;01/12/2015;1;N;OXA-48  ;01/12/2015;;;;;;01/12/2015;;92;Ile-de-France
2384;02/12/2015;1;O;NDM-1  ;02/12/2015;;02/12/2015;;;;;02/12/2015;13;Provence-Alpes-Cote d'Azur
2385;02/12/2015;1;O;OXA-48  ;02/12/2015;;02/12/2015;;;;02/12/2015;;94;Ile-de-France
2386;02/12/2015;2;N;OXA-48  ;;02/12/2015;;;;;02/12/2015;;33;Nouvelle-Aquitaine
2387;02/12/2015;1;N;OXA-48  ;02/12/2015;;;;;;02/12/2015;;31;Occitanie
2388;02/12/2015;1;N;OXA-48  ;02/12/2015;;;;;;02/12/2015;;92;Ile-de-France
2389;02/12/2015;1;N;OXA-48  ;02/12/2015;;;;;;02/12/2015;;94;Ile-de-France
2390;03/12/2015;1;O;NDM-5  ;03/12/2015;;03/12/2015;;;;;03/12/2015;974;La Reunion
2391;03/12/2015;1;O;OXA-48  ;03/12/2015;;03/12/2015;;;;03/12/2015;;75;Ile-de-France
2392;03/12/2015;1;N;OXA-48  ;03/12/2015;;;;;;03/12/2015;;78;Ile-de-France
2393;04/12/2015;1;O;OXA-48  ;04/12/2015;;04/12/2015;;;;04/12/2015;;93;Ile-de-France
2394;04/12/2015;1;N;OXA-48  ;04/12/2015;;;;;;04/12/2015;;6;Provence-Alpes-Cote d'Azur
2395;05/12/2015;1;O;OXA-48  ;05/12/2015;;05/12/2015;;;;05/12/2015;;92;Ile-de-France
2396;05/12/2015;1;N;OXA-48  ;05/12/2015;;;;;;05/12/2015;;59;Hauts-de-France
2397;05/12/2015;1;N;OXA-48  ;05/12/2015;;;;;;05/12/2015;;54;Grand Est
2398;06/12/2015;1;N;NDM-1  ;06/12/2015;;;;;;;06/12/2015;75;Ile-de-France
2399;07/12/2015;2;O;OXA-48  ;;07/12/2015;07/12/2015;;;;07/12/2015;;59;Hauts-de-France
2400;07/12/2015;1;O;OXA-48  ;07/12/2015;;07/12/2015;;;;07/12/2015;;6;Provence-Alpes-Cote d'Azur
2401;07/12/2015;1;N;KPC-3  ;07/12/2015;;;;;07/12/2015;;;20;Corse
2402;07/12/2015;1;N;OXA-48  ;07/12/2015;;;;;;07/12/2015;;42;Auvergne-Rhone-Alpes
2403;07/12/2015;2;N;OXA-48  ;;07/12/2015;;;;;07/12/2015;;13;Provence-Alpes-Cote d'Azur
2404;07/12/2015;2;N;OXA-48  ;;07/12/2015;;;;;07/12/2015;;59;Hauts-de-France
2405;07/12/2015;1;N;OXA-48  ;07/12/2015;;;;;;07/12/2015;;91;Ile-de-France
2406;08/12/2015;1;N;OXA-48  ;08/12/2015;;;;;;08/12/2015;;20;Corse
2407;08/12/2015;1;N;OXA-48  ;08/12/2015;;;;;;08/12/2015;;59;Hauts-de-France
2408;08/12/2015;1;N;VIM-4  ;08/12/2015;;;;08/12/2015;;;;92;Ile-de-France
2409;09/12/2015;1;N;OXA-48  ;09/12/2015;;;;;;09/12/2015;;76;Normandie
2410;09/12/2015;1;N;OXA-48  ;09/12/2015;;;;;;09/12/2015;;6;Provence-Alpes-Cote d'Azur
2411;09/12/2015;1;N;OXA-48  ;09/12/2015;;;;;;09/12/2015;;94;Ile-de-France
2412;09/12/2015;1;N;OXA-48  ;09/12/2015;;;;;;09/12/2015;;42;Auvergne-Rhone-Alpes
2413;09/12/2015;1;N;OXA-48  ;09/12/2015;;;;;;09/12/2015;;42;Auvergne-Rhone-Alpes
2414;09/12/2015;1;N;OXA-48  ;09/12/2015;;;;;;09/12/2015;;42;Auvergne-Rhone-Alpes
2415;10/12/2015;1;O;OXA-48  ;10/12/2015;;10/12/2015;;;;10/12/2015;;92;Ile-de-France
2416;11/12/2015;1;O;OXA-48  ;11/12/2015;;11/12/2015;;;;11/12/2015;;34;Occitanie
2417;11/12/2015;1;O;OXA-48  ;11/12/2015;;11/12/2015;;;;11/12/2015;;34;Occitanie
2418;11/12/2015;4;N;OXA-48  ;;11/12/2015;;;;;11/12/2015;;75;Ile-de-France
2419;11/12/2015;1;N;OXA-48  ;11/12/2015;;;;;;11/12/2015;;62;Hauts-de-France
2420;11/12/2015;1;N;OXA-48  ;11/12/2015;;;;;;11/12/2015;;69;Auvergne-Rhone-Alpes
2421;12/12/2015;1;O;NDM-1  ;12/12/2015;;12/12/2015;;;;;12/12/2015;94;Ile-de-France
2422;12/12/2015;1;N;OXA-48  ;12/12/2015;;;;;;12/12/2015;;95;Ile-de-France
2423;12/12/2015;1;N;OXA-48  ;12/12/2015;;;;;;12/12/2015;;75;Ile-de-France
2424;12/12/2015;1;N;OXA-48  ;12/12/2015;;;;;;12/12/2015;;95;Ile-de-France
2425;12/12/2015;1;N;OXA-48  ;12/12/2015;;;;;;12/12/2015;;62;Hauts-de-France
2426;14/12/2015;1;N;OXA-48  ;14/12/2015;;;;;;14/12/2015;;83;Provence-Alpes-Cote d'Azur
2427;14/12/2015;1;N;NDM-1  ;14/12/2015;;;;;;;14/12/2015;91;Ile-de-France
2428;14/12/2015;1;N;OXA-48  ;14/12/2015;;;;;;14/12/2015;;93;Ile-de-France
2429;15/12/2015;1;O;OXA-48  ;15/12/2015;;15/12/2015;;;;15/12/2015;;59;Hauts-de-France
2430;15/12/2015;1;N;OXA-48-like NDM-1 ;15/12/2015;;;;;;15/12/2015;15/12/2015;77;Ile-de-France
2431;15/12/2015;1;N;VIM  ;15/12/2015;;;;15/12/2015;;;;59;Hauts-de-France
2432;15/12/2015;1;N;NDM-1  ;15/12/2015;;;;;;;15/12/2015;74;Auvergne-Rhone-Alpes
2433;15/12/2015;1;N;OXA-48  ;15/12/2015;;;;;;15/12/2015;;6;Provence-Alpes-Cote d'Azur
2434;15/12/2015;1;N;NDM-1  ;15/12/2015;;;;;;;15/12/2015;91;Ile-de-France
2435;16/12/2015;1;O;OXA-48  ;16/12/2015;;16/12/2015;;;;16/12/2015;;92;Ile-de-France
2436;16/12/2015;2;N;OXA-48  ;;16/12/2015;;;;;16/12/2015;;69;Auvergne-Rhone-Alpes
2437;16/12/2015;2;N;NDM  ;;16/12/2015;;;;;;16/12/2015;75;Ile-de-France
2438;16/12/2015;1;N;OXA-48  ;16/12/2015;;;;;;16/12/2015;;13;Provence-Alpes-Cote d'Azur
2439;16/12/2015;1;N;OXA-48  ;16/12/2015;;;;;;16/12/2015;;69;Auvergne-Rhone-Alpes
2440;16/12/2015;1;N;OXA-48  ;16/12/2015;;;;;;16/12/2015;;38;Auvergne-Rhone-Alpes
2441;17/12/2015;1;O;OXA-48  ;17/12/2015;;17/12/2015;;;;17/12/2015;;38;Auvergne-Rhone-Alpes
2442;17/12/2015;1;O;NDM-1  ;17/12/2015;;17/12/2015;;;;;17/12/2015;33;Nouvelle-Aquitaine
2443;17/12/2015;1;N;OXA-48  ;17/12/2015;;;;;;17/12/2015;;76;Normandie
2444;17/12/2015;1;N;OXA-48  ;17/12/2015;;;;;;17/12/2015;;75;Ile-de-France
2445;17/12/2015;1;N;OXA-48  ;17/12/2015;;;;;;17/12/2015;;13;Provence-Alpes-Cote d'Azur
2446;17/12/2015;1;N;OXA-48  ;17/12/2015;;;;;;17/12/2015;;92;Ile-de-France
2447;18/12/2015;6;N;OXA-48  ;;18/12/2015;;18/12/2015;;;18/12/2015;;59;Hauts-de-France
2448;18/12/2015;1;N;OXA-48  ;18/12/2015;;;;;;18/12/2015;;59;Hauts-de-France
2449;18/12/2015;1;N;NDM-5  ;18/12/2015;;;;;;;18/12/2015;94;Ile-de-France
2450;18/12/2015;1;N;OXA-48  ;18/12/2015;;;;;;18/12/2015;;94;Ile-de-France
2451;19/12/2015;1;O;OXA-48  ;19/12/2015;;19/12/2015;;;;19/12/2015;;6;Provence-Alpes-Cote d'Azur
2452;21/12/2015;1;N;VIM  ;21/12/2015;;;;21/12/2015;;;;13;Provence-Alpes-Cote d'Azur
2453;21/12/2015;1;N;OXA-48  ;21/12/2015;;;;;;21/12/2015;;13;Provence-Alpes-Cote d'Azur
2454;22/12/2015;1;O;OXA-48  ;22/12/2015;;22/12/2015;;;;22/12/2015;;63;Auvergne-Rhone-Alpes
2455;22/12/2015;1;N;OXA-48  ;22/12/2015;;;;;;22/12/2015;;93;Ile-de-France
2456;22/12/2015;1;N;OXA-48  ;22/12/2015;;;;;;22/12/2015;;77;Ile-de-France
2457;22/12/2015;1;N;VIM-1  ;22/12/2015;;;;22/12/2015;;;;49;Pays de la Loire
2458;22/12/2015;1;N;OXA-48  ;22/12/2015;;;;;;22/12/2015;;6;Provence-Alpes-Cote d'Azur
2459;22/12/2015;1;N;OXA-48  ;22/12/2015;;;;;;22/12/2015;;29;Bretagne
2460;23/12/2015;1;O;KPC-3  ;23/12/2015;;23/12/2015;;;23/12/2015;;;92;Ile-de-France
2461;24/12/2015;1;O;OXA-48  ;24/12/2015;;24/12/2015;;;;24/12/2015;;75;Ile-de-France
2462;24/12/2015;1;O;OXA-48  ;24/12/2015;;24/12/2015;;;;24/12/2015;;75;Ile-de-France
2463;24/12/2015;1;O;OXA-48  ;24/12/2015;;24/12/2015;;;;24/12/2015;;92;Ile-de-France
2464;24/12/2015;1;N;OXA-48  ;24/12/2015;;;;;;24/12/2015;;77;Ile-de-France
2465;24/12/2015;1;N;OXA-48  ;24/12/2015;;;;;;24/12/2015;;92;Ile-de-France
2466;25/12/2015;1;N;OXA-48  ;25/12/2015;;;;;;25/12/2015;;75;Ile-de-France
2467;26/12/2015;1;N;OXA-48  ;26/12/2015;;;;;;26/12/2015;;61;Normandie
2468;28/12/2015;1;O;OXA-48  ;28/12/2015;;28/12/2015;;;;28/12/2015;;75;Ile-de-France
2469;28/12/2015;1;N;OXA-181  ;28/12/2015;;;;;;;;94;Ile-de-France
2470;28/12/2015;1;N;NDM  ;28/12/2015;;;;;;;28/12/2015;973;Guyane
2471;28/12/2015;1;N;NDM-1  ;28/12/2015;;;;;;;28/12/2015;978;NA
2472;28/12/2015;1;N;NDM-1  ;28/12/2015;;;;;;;28/12/2015;4;Provence-Alpes-Cote d'Azur
2473;28/12/2015;1;N;OXA-48  ;28/12/2015;;;;;;28/12/2015;;59;Hauts-de-France
2474;29/12/2015;1;O;OXA-48  ;29/12/2015;;29/12/2015;;;;29/12/2015;;69;Auvergne-Rhone-Alpes
2475;29/12/2015;1;O;OXA-48  ;29/12/2015;;29/12/2015;;;;29/12/2015;;90;Bourgogne-Franche-Comte
2476;29/12/2015;1;N;OXA-48  ;29/12/2015;;;;;;29/12/2015;;75;Ile-de-France
2477;29/12/2015;1;N;OXA-48  ;29/12/2015;;;;;;29/12/2015;;13;Provence-Alpes-Cote d'Azur
2478;30/12/2015;1;O;OXA-48  ;30/12/2015;;30/12/2015;;;;30/12/2015;;92;Ile-de-France
2479;30/12/2015;1;N;OXA-48  ;30/12/2015;;;;;;30/12/2015;;78;Ile-de-France
2480;30/12/2015;1;N;OXA-48  ;30/12/2015;;;;;;30/12/2015;;69;Auvergne-Rhone-Alpes
2481;30/12/2015;1;N;OXA-48  ;30/12/2015;;;;;;30/12/2015;;69;Auvergne-Rhone-Alpes
2482;30/12/2015;1;N;OXA-48  ;30/12/2015;;;;;;30/12/2015;;77;Ile-de-France
2483;31/12/2015;1;N;OXA-48  ;31/12/2015;;;;;;31/12/2015;;75;Ile-de-France
2484;31/12/2015;1;N;OXA-48  ;31/12/2015;;;;;;31/12/2015;;94;Ile-de-France
2485;31/12/2015;1;N;OXA-48  ;31/12/2015;;;;;;31/12/2015;;93;Ile-de-France
2486;04/01/2016;1;O;OXA-48  ;04/01/2016;;04/01/2016;;;;04/01/2016;;75;Ile-de-France
2487;04/01/2016;1;O;OXA-48  ;04/01/2016;;04/01/2016;;;;04/01/2016;;75;Ile-de-France
2488;04/01/2016;1;N;OXA-48  ;04/01/2016;;;;;;04/01/2016;;69;Auvergne-Rhone-Alpes
2489;05/01/2016;1;O;OXA-48 NDM-1 ;05/01/2016;;05/01/2016;;;;05/01/2016;05/01/2016;63;Auvergne-Rhone-Alpes
2490;06/01/2016;1;N;OXA-48  ;06/01/2016;;;;;;06/01/2016;;8;Grand Est
2491;06/01/2016;1;N;OXA-48  ;06/01/2016;;;;;;06/01/2016;;77;Ile-de-France
2492;07/01/2016;1;N;NDM  ;07/01/2016;;;;;;;07/01/2016;974;La Reunion
2493;08/01/2016;1;O;OXA-48  ;08/01/2016;;08/01/2016;;;;08/01/2016;;67;Grand Est
2494;08/01/2016;1;N;OXA-48  ;08/01/2016;;;;;;08/01/2016;;33;Nouvelle-Aquitaine
2495;08/01/2016;1;N;OXA-48  ;08/01/2016;;;;;;08/01/2016;;94;Ile-de-France
2496;08/01/2016;1;N;OXA-48  ;08/01/2016;;;;;;08/01/2016;;59;Hauts-de-France
2497;09/01/2016;1;N;OXA-48  ;09/01/2016;;;;;;09/01/2016;;13;Provence-Alpes-Cote d'Azur
2498;11/01/2016;1;O;OXA-48  ;11/01/2016;;11/01/2016;;;;11/01/2016;;94;Ile-de-France
2499;11/01/2016;1;O;OXA-48  ;11/01/2016;;11/01/2016;;;;11/01/2016;;94;Ile-de-France
2500;12/01/2016;1;O;OXA-48  ;12/01/2016;;12/01/2016;;;;12/01/2016;;13;Provence-Alpes-Cote d'Azur
2501;12/01/2016;1;O;VIM  ;12/01/2016;;12/01/2016;;12/01/2016;;;;31;Occitanie
2502;12/01/2016;3;O;OXA-48  ;;12/01/2016;12/01/2016;;;;12/01/2016;;92;Ile-de-France
2503;12/01/2016;1;N;VIM  ;12/01/2016;;;;12/01/2016;;;;94;Ile-de-France
2504;12/01/2016;1;N;OXA-48  ;12/01/2016;;;;;;12/01/2016;;77;Ile-de-France
2505;12/01/2016;2;N;OXA-48  ;;12/01/2016;;;;;12/01/2016;;59;Hauts-de-France
2506;13/01/2016;1;O;OXA-48  ;13/01/2016;;13/01/2016;;;;13/01/2016;;75;Ile-de-France
2507;13/01/2016;2;N;OXA-48  ;;13/01/2016;;;;;13/01/2016;;92;Ile-de-France
2508;14/01/2016;1;O;NDM-1  ;14/01/2016;;14/01/2016;;;;;14/01/2016;57;Grand Est
2509;14/01/2016;1;O;NDM  ;14/01/2016;;14/01/2016;;;;;14/01/2016;92;Ile-de-France
2510;14/01/2016;1;N;OXA-48  ;14/01/2016;;;;;;14/01/2016;;92;Ile-de-France
2511;15/01/2016;1;O;OXA-48  ;15/01/2016;;15/01/2016;;;;15/01/2016;;75;Ile-de-France
2512;15/01/2016;1;O;OXA-48  ;15/01/2016;;15/01/2016;;;;15/01/2016;;92;Ile-de-France
2513;16/01/2016;1;N;OXA-48  ;16/01/2016;;;;;;16/01/2016;;69;Auvergne-Rhone-Alpes
2514;16/01/2016;1;N;OXA-181  ;16/01/2016;;;;;;;;92;Ile-de-France
2515;16/01/2016;1;N;OXA-48  ;16/01/2016;;;;;;16/01/2016;;6;Provence-Alpes-Cote d'Azur
2516;18/01/2016;1;O;OXA-48  ;18/01/2016;;18/01/2016;;;;18/01/2016;;94;Ile-de-France
2517;18/01/2016;3;O;OXA-48  ;;18/01/2016;18/01/2016;;;;18/01/2016;;29;Bretagne
2518;19/01/2016;3;N;OXA-48  ;;19/01/2016;;;;;19/01/2016;;75;Ile-de-France
2519;21/01/2016;1;N;OXA-48  ;21/01/2016;;;;;;21/01/2016;;75;Ile-de-France
2520;22/01/2016;1;O;OXA-244  ;22/01/2016;;22/01/2016;;;;;;95;Ile-de-France
2521;22/01/2016;1;O;OXA-48  ;22/01/2016;;22/01/2016;;;;22/01/2016;;94;Ile-de-France
2522;22/01/2016;1;N;OXA-48  ;22/01/2016;;;;;;22/01/2016;;75;Ile-de-France
2523;22/01/2016;1;N;OXA-48  ;22/01/2016;;;;;;22/01/2016;;23;Nouvelle-Aquitaine
2524;22/01/2016;3;N;OXA-48  ;;22/01/2016;;;;;22/01/2016;;59;Hauts-de-France
2525;23/01/2016;1;N;OXA-48  ;23/01/2016;;;;;;23/01/2016;;30;Occitanie
2526;23/01/2016;1;N;NDM  ;23/01/2016;;;;;;;23/01/2016;59;Hauts-de-France
2527;25/01/2016;1;O;OXA-48  ;25/01/2016;;25/01/2016;;;;25/01/2016;;34;Occitanie
2528;25/01/2016;3;O;OXA-48  ;;25/01/2016;25/01/2016;;;;25/01/2016;;90;Bourgogne-Franche-Comte
2529;25/01/2016;1;O;OXA-48  ;25/01/2016;;25/01/2016;;;;25/01/2016;;75;Ile-de-France
2530;25/01/2016;1;N;OXA-48  ;25/01/2016;;;;;;25/01/2016;;95;Ile-de-France
2531;25/01/2016;1;N;OXA-48  ;25/01/2016;;;;;;25/01/2016;;92;Ile-de-France
2532;25/01/2016;8;N;OXA-48  ;;25/01/2016;;25/01/2016;;;25/01/2016;;95;Ile-de-France
2533;26/01/2016;1;O;OXA-181  ;26/01/2016;;26/01/2016;;;;;;94;Ile-de-France
2534;27/01/2016;1;O;OXA-48  ;27/01/2016;;27/01/2016;;;;27/01/2016;;42;Auvergne-Rhone-Alpes
2535;27/01/2016;1;O;NDM  ;27/01/2016;;27/01/2016;;;;;27/01/2016;75;Ile-de-France
2536;27/01/2016;1;N;OXA-48  ;27/01/2016;;;;;;27/01/2016;;81;Occitanie
2537;27/01/2016;1;N;OXA-48  ;27/01/2016;;;;;;27/01/2016;;93;Ile-de-France
2538;28/01/2016;1;O;OXA-181  ;28/01/2016;;28/01/2016;;;;;;14;Normandie
2539;28/01/2016;1;N;OXA-48  ;28/01/2016;;;;;;28/01/2016;;6;Provence-Alpes-Cote d'Azur
2540;28/01/2016;1;N;NDM  ;28/01/2016;;;;;;;28/01/2016;75;Ile-de-France
2541;29/01/2016;1;O;NDM-1  ;29/01/2016;;29/01/2016;;;;;29/01/2016;92;Ile-de-France
2542;29/01/2016;1;O;NDM-1  ;29/01/2016;;29/01/2016;;;;;29/01/2016;75;Ile-de-France
2543;30/01/2016;1;O;OXA-48  ;30/01/2016;;30/01/2016;;;;30/01/2016;;92;Ile-de-France
2544;31/01/2016;1;O;NDM IMP ;31/01/2016;;31/01/2016;;;;;31/01/2016;974;La Reunion
2545;01/02/2016;1;O;NDM-4  ;01/02/2016;;01/02/2016;;;;;01/02/2016;76;Normandie
2546;01/02/2016;1;N;KPC  ;01/02/2016;;;;;01/02/2016;;;33;Nouvelle-Aquitaine
2547;01/02/2016;1;N;OXA-48  ;01/02/2016;;;;;;01/02/2016;;75;Ile-de-France
2548;02/02/2016;1;O;NDM  ;02/02/2016;;02/02/2016;;;;;02/02/2016;91;Ile-de-France
2549;02/02/2016;1;O;OXA-48  ;02/02/2016;;02/02/2016;;;;02/02/2016;;31;Occitanie
2550;03/02/2016;1;O;OXA-181  ;03/02/2016;;03/02/2016;;;;;;76;Normandie
2551;03/02/2016;1;O;OXA-48  ;03/02/2016;;03/02/2016;;;;03/02/2016;;94;Ile-de-France
2552;03/02/2016;2;N;OXA-48  ;;03/02/2016;;;;;03/02/2016;;34;Occitanie
2553;04/02/2016;1;N;OXA-48  ;04/02/2016;;;;;;04/02/2016;;62;Hauts-de-France
2554;04/02/2016;1;N;OXA-48  ;04/02/2016;;;;;;04/02/2016;;92;Ile-de-France
2555;04/02/2016;1;N;OXA-48  ;04/02/2016;;;;;;04/02/2016;;94;Ile-de-France
2556;05/02/2016;1;N;VIM  ;05/02/2016;;;;05/02/2016;;;;67;Grand Est
2557;07/02/2016;1;O;OXA-48  ;07/02/2016;;07/02/2016;;;;07/02/2016;;92;Ile-de-France
2558;07/02/2016;1;O;OXA-48  ;07/02/2016;;07/02/2016;;;;07/02/2016;;76;Normandie
2559;08/02/2016;1;O;NDM  ;08/02/2016;;08/02/2016;;;;;08/02/2016;92;Ile-de-France
2560;08/02/2016;1;N;OXA-48  ;08/02/2016;;;;;;08/02/2016;;69;Auvergne-Rhone-Alpes
2561;08/02/2016;3;N;NDM-1  ;;08/02/2016;;;;;;08/02/2016;95;Ile-de-France
2562;08/02/2016;1;N;NDM-1  ;08/02/2016;;;;;;;08/02/2016;974;La Reunion
2563;10/02/2016;2;O;OXA-181 NDM-5 ;;10/02/2016;10/02/2016;;;;;10/02/2016;94;Ile-de-France
2564;10/02/2016;1;N;OXA-48  ;10/02/2016;;;;;;10/02/2016;;55;Grand Est
2565;11/02/2016;1;N;OXA-48  ;11/02/2016;;;;;;11/02/2016;;94;Ile-de-France
2566;12/02/2016;1;O;OXA-48  ;12/02/2016;;12/02/2016;;;;12/02/2016;;94;Ile-de-France
2567;12/02/2016;1;N;OXA-48  ;12/02/2016;;;;;;12/02/2016;;88;Grand Est
2568;12/02/2016;1;N;NDM-1  ;12/02/2016;;;;;;;12/02/2016;89;Bourgogne-Franche-Comte
2569;13/02/2016;1;O;OXA-48  ;13/02/2016;;13/02/2016;;;;13/02/2016;;30;Occitanie
2570;13/02/2016;1;O;NDM  ;13/02/2016;;13/02/2016;;;;;13/02/2016;76;Normandie
2571;13/02/2016;1;N;OXA-48  ;13/02/2016;;;;;;13/02/2016;;77;Ile-de-France
2572;13/02/2016;1;N;OXA-48  ;13/02/2016;;;;;;13/02/2016;;93;Ile-de-France
2573;15/02/2016;1;O;KPC  ;15/02/2016;;15/02/2016;;;15/02/2016;;;75;Ile-de-France
2574;15/02/2016;1;O;OXA-48  ;15/02/2016;;15/02/2016;;;;15/02/2016;;75;Ile-de-France
2575;16/02/2016;1;N;OXA-48  ;16/02/2016;;;;;;16/02/2016;;92;Ile-de-France
2576;17/02/2016;1;O;OXA-48  ;17/02/2016;;17/02/2016;;;;17/02/2016;;74;Auvergne-Rhone-Alpes
2577;17/02/2016;1;O;OXA-48  ;17/02/2016;;17/02/2016;;;;17/02/2016;;92;Ile-de-France
2578;17/02/2016;1;O;NDM-1 OXA-48 ;17/02/2016;;17/02/2016;;;;17/02/2016;17/02/2016;75;Ile-de-France
2579;18/02/2016;1;O;NDM  ;18/02/2016;;18/02/2016;;;;;18/02/2016;75;Ile-de-France
2580;18/02/2016;1;N;OXA-48  ;18/02/2016;;;;;;18/02/2016;;93;Ile-de-France
2581;19/02/2016;1;O;OXA-48  ;19/02/2016;;19/02/2016;;;;19/02/2016;;35;Bretagne
2582;19/02/2016;1;O;OXA-48  ;19/02/2016;;19/02/2016;;;;19/02/2016;;75;Ile-de-France
2583;19/02/2016;1;O;NDM-1 OXA-48 ;19/02/2016;;19/02/2016;;;;19/02/2016;19/02/2016;75;Ile-de-France
2584;19/02/2016;1;N;OXA-48  ;19/02/2016;;;;;;19/02/2016;;77;Ile-de-France
2585;20/02/2016;1;N;OXA-48  ;20/02/2016;;;;;;20/02/2016;;33;Nouvelle-Aquitaine
2586;20/02/2016;1;N;OXA-48  ;20/02/2016;;;;;;20/02/2016;;59;Hauts-de-France
2587;21/02/2016;1;O;OXA-48  ;21/02/2016;;21/02/2016;;;;21/02/2016;;92;Ile-de-France
2588;21/02/2016;1;O;KPC  ;21/02/2016;;21/02/2016;;;21/02/2016;;;94;Ile-de-France
2589;22/02/2016;1;O;OXA-48  ;22/02/2016;;22/02/2016;;;;22/02/2016;;95;Ile-de-France
2590;23/02/2016;1;O;NDM-1 OXA-232 ;23/02/2016;;23/02/2016;;;;;23/02/2016;92;Ile-de-France
2591;24/02/2016;1;O;OXA-48  ;24/02/2016;;24/02/2016;;;;24/02/2016;;75;Ile-de-France
2592;25/02/2016;1;O;OXA-48  ;25/02/2016;;25/02/2016;;;;25/02/2016;;6;Provence-Alpes-Cote d'Azur
2593;25/02/2016;1;O;OXA-48  ;25/02/2016;;25/02/2016;;;;25/02/2016;;94;Ile-de-France
2594;26/02/2016;1;O;OXA-48  ;26/02/2016;;26/02/2016;;;;26/02/2016;;25;Bourgogne-Franche-Comte
2595;26/02/2016;1;N;VIM-4  ;26/02/2016;;;;26/02/2016;;;;13;Provence-Alpes-Cote d'Azur
2596;26/02/2016;3;N;OXA-48  ;;26/02/2016;;;;;26/02/2016;;91;Ile-de-France
2597;27/02/2016;1;N;OXA-48  ;27/02/2016;;;;;;27/02/2016;;69;Auvergne-Rhone-Alpes
2598;27/02/2016;1;N;OXA-48  ;27/02/2016;;;;;;27/02/2016;;77;Ile-de-France
2599;27/02/2016;1;N;NDM  ;27/02/2016;;;;;;;27/02/2016;75;Ile-de-France
2600;01/03/2016;1;O;OXA-181  ;01/03/2016;;01/03/2016;;;;;;86;Nouvelle-Aquitaine
2601;01/03/2016;1;O;OXA-48  ;01/03/2016;;01/03/2016;;;;01/03/2016;;75;Ile-de-France
2602;02/03/2016;2;N;OXA-48  ;;02/03/2016;;;;;02/03/2016;;69;Auvergne-Rhone-Alpes
